VARIABLES = "x"	,"y"	,"u"	,"v"
1.18	 1.08	 1.000000	 1.000000
1.18	 1.10	 1.000000	 1.000000
1.18	 1.13	 1.000000	 1.000000
1.18	 1.15	 1.000000	 1.000000
1.18	 1.18	 1.000000	 1.000000
1.18	 1.20	 1.000000	 1.000000
1.18	 1.23	 1.000000	 1.000000
1.18	 1.25	 1.000000	 1.000000
1.18	 1.27	 1.000000	 1.000000
1.18	 1.30	 1.000000	 1.000000
1.18	 1.33	 1.000000	 1.000000
1.18	 1.35	 1.000000	 1.000000
1.18	 1.38	 1.000000	 1.000000
1.18	 1.40	 1.000000	 1.000000
1.18	 1.43	 1.000000	 1.000000
1.18	 1.45	 1.000000	 1.000000
1.18	 1.48	 1.000000	 1.000000
1.18	 1.50	 1.000000	 1.000000
1.18	 1.52	 1.000000	 1.000000
1.18	 1.55	 1.000000	 1.000000
1.18	 1.58	 1.000000	 1.000000
1.18	 1.60	 1.000000	 1.000000
1.18	 1.63	 1.000000	 1.000000
1.18	 1.65	 1.000000	 1.000000
1.18	 1.68	 1.000000	 1.000000
1.18	 1.70	 1.000000	 1.000000
1.18	 1.73	 1.000000	 1.000000
1.18	 1.75	 1.000000	 1.000000
1.18	 1.77	 1.000000	 1.000000
1.18	 1.80	 1.000000	 1.000000
1.18	 1.83	 1.000000	 1.000000
1.18	 1.85	 1.000000	 1.000000
1.18	 1.88	 1.000000	 1.000000
1.18	 1.90	 1.000000	 1.000000
1.18	 1.93	 1.000000	 1.000000
1.18	 1.95	 1.000000	 1.000000
1.18	 1.98	 1.000000	 1.000000
1.18	 2.00	 1.000000	 1.000000
1.20	 0.00	 1.000000	 1.000000
1.20	 0.03	 1.000000	 1.000000
1.20	 0.05	 1.000000	 1.000000
1.20	 0.08	 1.000000	 1.000000
1.20	 0.10	 1.000000	 1.000000
1.20	 0.13	 1.000000	 1.000000
1.20	 0.15	 1.000000	 1.000000
1.20	 0.17	 1.000000	 1.000000
1.20	 0.20	 1.000000	 1.000000
1.20	 0.23	 1.000000	 1.000000
1.20	 0.25	 1.000000	 1.000000
1.20	 0.28	 1.000000	 1.000000
1.20	 0.30	 1.000000	 1.000000
1.20	 0.33	 1.000000	 1.000000
1.20	 0.35	 1.000000	 1.000000
1.20	 0.38	 1.000000	 1.000000
1.20	 0.40	 1.000000	 1.000000
1.20	 0.43	 1.000000	 1.000000
1.20	 0.45	 1.000000	 1.000000
1.20	 0.47	 1.000000	 1.000000
1.20	 0.50	 1.000000	 1.000000
1.20	 0.53	 1.000000	 1.000000
1.20	 0.55	 1.000000	 1.000000
1.20	 0.57	 1.000000	 1.000000
1.20	 0.60	 1.000000	 1.000000
1.20	 0.63	 1.000000	 1.000000
1.20	 0.65	 1.000000	 1.000000
1.20	 0.68	 1.000000	 1.000000
1.20	 0.70	 1.000000	 1.000000
1.20	 0.73	 1.000000	 1.000000
1.20	 0.75	 1.000000	 1.000000
1.20	 0.78	 1.000000	 1.000000
1.20	 0.80	 1.000000	 1.000000
1.20	 0.82	 1.000000	 1.000000
1.20	 0.85	 1.000000	 1.000000
1.20	 0.88	 1.000000	 1.000000
1.20	 0.90	 1.000000	 1.000000
1.20	 0.93	 1.000000	 1.000000
1.20	 0.95	 1.000000	 1.000000
1.20	 0.98	 1.000000	 1.000000
1.20	 1.00	 1.000000	 1.000000
1.20	 1.02	 1.000000	 1.000000
1.20	 1.05	 1.000000	 1.000000
1.20	 1.08	 1.000000	 1.000000
1.20	 1.10	 1.000000	 1.000000
1.20	 1.13	 1.000000	 1.000000
1.20	 1.15	 1.000000	 1.000000
1.20	 1.18	 1.000000	 1.000000
1.20	 1.20	 1.000000	 1.000000
1.20	 1.23	 1.000000	 1.000000
1.20	 1.25	 1.000000	 1.000000
1.20	 1.27	 1.000000	 1.000000
1.20	 1.30	 1.000000	 1.000000
1.20	 1.33	 1.000000	 1.000000
1.20	 1.35	 1.000000	 1.000000
1.20	 1.38	 1.000000	 1.000000
1.20	 1.40	 1.000000	 1.000000
1.20	 1.43	 1.000000	 1.000000
1.20	 1.45	 1.000000	 1.000000
1.20	 1.48	 1.000000	 1.000000
1.20	 1.50	 1.000000	 1.000000
1.20	 1.52	 1.000000	 1.000000
1.20	 1.55	 1.000000	 1.000000
1.20	 1.58	 1.000000	 1.000000
1.20	 1.60	 1.000000	 1.000000
1.20	 1.63	 1.000000	 1.000000
1.20	 1.65	 1.000000	 1.000000
1.20	 1.68	 1.000000	 1.000000
1.20	 1.70	 1.000000	 1.000000
1.20	 1.73	 1.000000	 1.000000
1.20	 1.75	 1.000000	 1.000000
1.20	 1.77	 1.000000	 1.000000
1.20	 1.80	 1.000000	 1.000000
1.20	 1.83	 1.000000	 1.000000
1.20	 1.85	 1.000000	 1.000000
1.20	 1.88	 1.000000	 1.000000
1.20	 1.90	 1.000000	 1.000000
1.20	 1.93	 1.000000	 1.000000
1.20	 1.95	 1.000000	 1.000000
1.20	 1.98	 1.000000	 1.000000
1.20	 2.00	 1.000000	 1.000000
1.23	 0.00	 1.000000	 1.000000
1.23	 0.03	 1.000000	 1.000000
1.23	 0.05	 1.000000	 1.000000
1.23	 0.08	 1.000000	 1.000000
1.23	 0.10	 1.000000	 1.000000
1.23	 0.13	 1.000000	 1.000000
1.23	 0.15	 1.000000	 1.000000
1.23	 0.17	 1.000000	 1.000000
1.23	 0.20	 1.000000	 1.000000
1.23	 0.23	 1.000000	 1.000000
1.23	 0.25	 1.000000	 1.000000
1.23	 0.28	 1.000000	 1.000000
1.23	 0.30	 1.000000	 1.000000
1.23	 0.33	 1.000000	 1.000000
1.23	 0.35	 1.000000	 1.000000
1.23	 0.38	 1.000000	 1.000000
1.23	 0.40	 1.000000	 1.000000
1.23	 0.43	 1.000000	 1.000000
1.23	 0.45	 1.000000	 1.000000
1.23	 0.47	 1.000000	 1.000000
1.23	 0.50	 1.000000	 1.000000
1.23	 0.53	 1.000000	 1.000000
1.23	 0.55	 1.000000	 1.000000
1.23	 0.57	 1.000000	 1.000000
1.23	 0.60	 1.000000	 1.000000
1.23	 0.63	 1.000000	 1.000000
1.23	 0.65	 1.000000	 1.000000
1.23	 0.68	 1.000000	 1.000000
1.23	 0.70	 1.000000	 1.000000
1.23	 0.73	 1.000000	 1.000000
1.23	 0.75	 1.000000	 1.000000
1.23	 0.78	 1.000000	 1.000000
1.23	 0.80	 1.000000	 1.000000
1.23	 0.82	 1.000000	 1.000000
1.23	 0.85	 1.000000	 1.000000
1.23	 0.88	 1.000000	 1.000000
1.23	 0.90	 1.000000	 1.000000
1.23	 0.93	 1.000000	 1.000000
1.23	 0.95	 1.000000	 1.000000
1.23	 0.98	 1.000000	 1.000000
1.23	 1.00	 1.000000	 1.000000
1.23	 1.02	 1.000000	 1.000000
1.23	 1.05	 1.000000	 1.000000
1.23	 1.08	 1.000000	 1.000000
1.23	 1.10	 1.000000	 1.000000
1.23	 1.13	 1.000000	 1.000000
1.23	 1.15	 1.000000	 1.000000
1.23	 1.18	 1.000000	 1.000000
1.23	 1.20	 1.000000	 1.000000
1.23	 1.23	 1.000000	 1.000000
1.23	 1.25	 1.000000	 1.000000
1.23	 1.27	 1.000000	 1.000000
1.23	 1.30	 1.000000	 1.000000
1.23	 1.33	 1.000000	 1.000000
1.23	 1.35	 1.000000	 1.000000
1.23	 1.38	 1.000000	 1.000000
1.23	 1.40	 1.000000	 1.000000
1.23	 1.43	 1.000000	 1.000000
1.23	 1.45	 1.000000	 1.000000
1.23	 1.48	 1.000000	 1.000000
1.23	 1.50	 1.000000	 1.000000
1.23	 1.52	 1.000000	 1.000000
1.23	 1.55	 1.000000	 1.000000
1.23	 1.58	 1.000000	 1.000000
1.23	 1.60	 1.000000	 1.000000
1.23	 1.63	 1.000000	 1.000000
1.23	 1.65	 1.000000	 1.000000
1.23	 1.68	 1.000000	 1.000000
1.23	 1.70	 1.000000	 1.000000
1.23	 1.73	 1.000000	 1.000000
1.23	 1.75	 1.000000	 1.000000
1.23	 1.77	 1.000000	 1.000000
1.23	 1.80	 1.000000	 1.000000
1.23	 1.83	 1.000000	 1.000000
1.23	 1.85	 1.000000	 1.000000
1.23	 1.88	 1.000000	 1.000000
1.23	 1.90	 1.000000	 1.000000
1.23	 1.93	 1.000000	 1.000000
1.23	 1.95	 1.000000	 1.000000
1.23	 1.98	 1.000000	 1.000000
1.23	 2.00	 1.000000	 1.000000
1.25	 0.00	 1.000000	 1.000000
1.25	 0.03	 1.000000	 1.000000
1.25	 0.05	 1.000000	 1.000000
1.25	 0.08	 1.000000	 1.000000
1.25	 0.10	 1.000000	 1.000000
1.25	 0.13	 1.000000	 1.000000
1.25	 0.15	 1.000000	 1.000000
1.25	 0.17	 1.000000	 1.000000
1.25	 0.20	 1.000000	 1.000000
1.25	 0.23	 1.000000	 1.000000
1.25	 0.25	 1.000000	 1.000000
1.25	 0.28	 1.000000	 1.000000
1.25	 0.30	 1.000000	 1.000000
1.25	 0.33	 1.000000	 1.000000
1.25	 0.35	 1.000000	 1.000000
1.25	 0.38	 1.000000	 1.000000
1.25	 0.40	 1.000000	 1.000000
1.25	 0.43	 1.000000	 1.000000
1.25	 0.45	 1.000000	 1.000000
1.25	 0.47	 1.000000	 1.000000
1.25	 0.50	 1.000000	 1.000000
1.25	 0.53	 1.000000	 1.000000
1.25	 0.55	 1.000000	 1.000000
1.25	 0.57	 1.000000	 1.000000
1.25	 0.60	 1.000000	 1.000000
1.25	 0.63	 1.000000	 1.000000
1.25	 0.65	 1.000000	 1.000000
1.25	 0.68	 1.000000	 1.000000
1.25	 0.70	 1.000000	 1.000000
1.25	 0.73	 1.000000	 1.000000
1.25	 0.75	 1.000000	 1.000000
1.25	 0.78	 1.000000	 1.000000
1.25	 0.80	 1.000000	 1.000000
1.25	 0.82	 1.000000	 1.000000
1.25	 0.85	 1.000000	 1.000000
1.25	 0.88	 1.000000	 1.000000
1.25	 0.90	 1.000000	 1.000000
1.25	 0.93	 1.000000	 1.000000
1.25	 0.95	 1.000000	 1.000000
1.25	 0.98	 1.000000	 1.000000
1.25	 1.00	 1.000000	 1.000000
1.25	 1.02	 1.000000	 1.000000
1.25	 1.05	 1.000000	 1.000000
1.25	 1.08	 1.000000	 1.000000
1.25	 1.10	 1.000000	 1.000000
1.25	 1.13	 1.000000	 1.000000
1.25	 1.15	 1.000000	 1.000000
1.25	 1.18	 1.000000	 1.000000
1.25	 1.20	 1.000000	 1.000000
1.25	 1.23	 1.000000	 1.000000
1.25	 1.25	 1.000000	 1.000000
1.25	 1.27	 1.000000	 1.000000
1.25	 1.30	 1.000000	 1.000000
1.25	 1.33	 1.000000	 1.000000
1.25	 1.35	 1.000000	 1.000000
1.25	 1.38	 1.000000	 1.000000
1.25	 1.40	 1.000000	 1.000000
1.25	 1.43	 1.000000	 1.000000
1.25	 1.45	 1.000000	 1.000000
1.25	 1.48	 1.000000	 1.000000
1.25	 1.50	 1.000000	 1.000000
1.25	 1.52	 1.000000	 1.000000
1.25	 1.55	 1.000000	 1.000000
1.25	 1.58	 1.000000	 1.000000
1.25	 1.60	 1.000000	 1.000000
1.25	 1.63	 1.000000	 1.000000
1.25	 1.65	 1.000000	 1.000000
1.25	 1.68	 1.000000	 1.000000
1.25	 1.70	 1.000000	 1.000000
1.25	 1.73	 1.000000	 1.000000
1.25	 1.75	 1.000000	 1.000000
1.25	 1.77	 1.000000	 1.000000
1.25	 1.80	 1.000000	 1.000000
1.25	 1.83	 1.000000	 1.000000
1.25	 1.85	 1.000000	 1.000000
1.25	 1.88	 1.000000	 1.000000
1.25	 1.90	 1.000000	 1.000000
1.25	 1.93	 1.000000	 1.000000
1.25	 1.95	 1.000000	 1.000000
1.25	 1.98	 1.000000	 1.000000
1.25	 2.00	 1.000000	 1.000000
1.27	 0.00	 1.000000	 1.000000
1.27	 0.03	 1.000000	 1.000000
1.27	 0.05	 1.000000	 1.000000
1.27	 0.08	 1.000000	 1.000000
1.27	 0.10	 1.000000	 1.000000
1.27	 0.13	 1.000000	 1.000000
1.27	 0.15	 1.000000	 1.000000
1.27	 0.17	 1.000000	 1.000000
1.27	 0.20	 1.000000	 1.000000
1.27	 0.23	 1.000000	 1.000000
1.27	 0.25	 1.000000	 1.000000
1.27	 0.28	 1.000000	 1.000000
1.27	 0.30	 1.000000	 1.000000
1.27	 0.33	 1.000000	 1.000000
1.27	 0.35	 1.000000	 1.000000
1.27	 0.38	 1.000000	 1.000000
1.27	 0.40	 1.000000	 1.000000
1.27	 0.43	 1.000000	 1.000000
1.27	 0.45	 1.000000	 1.000000
1.27	 0.47	 1.000000	 1.000000
1.27	 0.50	 1.000000	 1.000000
1.27	 0.53	 1.000000	 1.000000
1.27	 0.55	 1.000000	 1.000000
1.27	 0.57	 1.000000	 1.000000
1.27	 0.60	 1.000000	 1.000000
1.27	 0.63	 1.000000	 1.000000
1.27	 0.65	 1.000000	 1.000000
1.27	 0.68	 1.000000	 1.000000
1.27	 0.70	 1.000000	 1.000000
1.27	 0.73	 1.000000	 1.000000
1.27	 0.75	 1.000000	 1.000000
1.27	 0.78	 1.000000	 1.000000
1.27	 0.80	 1.000000	 1.000000
1.27	 0.82	 1.000000	 1.000000
1.27	 0.85	 1.000000	 1.000000
1.27	 0.88	 1.000000	 1.000000
1.27	 0.90	 1.000000	 1.000000
1.27	 0.93	 1.000000	 1.000000
1.27	 0.95	 1.000000	 1.000000
1.27	 0.98	 1.000000	 1.000000
1.27	 1.00	 1.000000	 1.000000
1.27	 1.02	 1.000000	 1.000000
1.27	 1.05	 1.000000	 1.000000
1.27	 1.08	 1.000000	 1.000000
1.27	 1.10	 1.000000	 1.000000
1.27	 1.13	 1.000000	 1.000000
1.27	 1.15	 1.000000	 1.000000
1.27	 1.18	 1.000000	 1.000000
1.27	 1.20	 1.000000	 1.000000
1.27	 1.23	 1.000000	 1.000000
1.27	 1.25	 1.000000	 1.000000
1.27	 1.27	 1.000000	 1.000000
1.27	 1.30	 1.000000	 1.000000
1.27	 1.33	 1.000000	 1.000000
1.27	 1.35	 1.000000	 1.000000
1.27	 1.38	 1.000000	 1.000000
1.27	 1.40	 1.000000	 1.000000
1.27	 1.43	 1.000000	 1.000000
1.27	 1.45	 1.000000	 1.000000
1.27	 1.48	 1.000000	 1.000000
1.27	 1.50	 1.000000	 1.000000
1.27	 1.52	 1.000000	 1.000000
1.27	 1.55	 1.000000	 1.000000
1.27	 1.58	 1.000000	 1.000000
1.27	 1.60	 1.000000	 1.000000
1.27	 1.63	 1.000000	 1.000000
1.27	 1.65	 1.000000	 1.000000
1.27	 1.68	 1.000000	 1.000000
1.27	 1.70	 1.000000	 1.000000
1.27	 1.73	 1.000000	 1.000000
1.27	 1.75	 1.000000	 1.000000
1.27	 1.77	 1.000000	 1.000000
1.27	 1.80	 1.000000	 1.000000
1.27	 1.83	 1.000000	 1.000000
1.27	 1.85	 1.000000	 1.000000
1.27	 1.88	 1.000000	 1.000000
1.27	 1.90	 1.000000	 1.000000
1.27	 1.93	 1.000000	 1.000000
1.27	 1.95	 1.000000	 1.000000
1.27	 1.98	 1.000000	 1.000000
1.27	 2.00	 1.000000	 1.000000
1.30	 0.00	 1.000000	 1.000000
1.30	 0.03	 1.000000	 1.000000
1.30	 0.05	 1.000000	 1.000000
1.30	 0.08	 1.000000	 1.000000
1.30	 0.10	 1.000000	 1.000000
1.30	 0.13	 1.000000	 1.000000
1.30	 0.15	 1.000000	 1.000000
1.30	 0.17	 1.000000	 1.000000
1.30	 0.20	 1.000000	 1.000000
1.30	 0.23	 1.000000	 1.000000
1.30	 0.25	 1.000000	 1.000000
1.30	 0.28	 1.000000	 1.000000
1.30	 0.30	 1.000000	 1.000000
1.30	 0.33	 1.000000	 1.000000
1.30	 0.35	 1.000000	 1.000000
1.30	 0.38	 1.000000	 1.000000
1.30	 0.40	 1.000000	 1.000000
1.30	 0.43	 1.000000	 1.000000
1.30	 0.45	 1.000000	 1.000000
1.30	 0.47	 1.000000	 1.000000
1.30	 0.50	 1.000000	 1.000000
1.30	 0.53	 1.000000	 1.000000
1.30	 0.55	 1.000000	 1.000000
1.30	 0.57	 1.000000	 1.000000
1.30	 0.60	 1.000000	 1.000000
1.30	 0.63	 1.000000	 1.000000
1.30	 0.65	 1.000000	 1.000000
1.30	 0.68	 1.000000	 1.000000
1.30	 0.70	 1.000000	 1.000000
1.30	 0.73	 1.000000	 1.000000
1.30	 0.75	 1.000000	 1.000000
1.30	 0.78	 1.000000	 1.000000
1.30	 0.80	 1.000000	 1.000000
1.30	 0.82	 1.000000	 1.000000
1.30	 0.85	 1.000000	 1.000000
1.30	 0.88	 1.000000	 1.000000
1.30	 0.90	 1.000000	 1.000000
1.30	 0.93	 1.000000	 1.000000
1.30	 0.95	 1.000000	 1.000000
1.30	 0.98	 1.000000	 1.000000
1.30	 1.00	 1.000000	 1.000000
1.30	 1.02	 1.000000	 1.000000
1.30	 1.05	 1.000000	 1.000000
1.30	 1.08	 1.000000	 1.000000
1.30	 1.10	 1.000000	 1.000000
1.30	 1.13	 1.000000	 1.000000
1.30	 1.15	 1.000000	 1.000000
1.30	 1.18	 1.000000	 1.000000
1.30	 1.20	 1.000000	 1.000000
1.30	 1.23	 1.000000	 1.000000
1.30	 1.25	 1.000000	 1.000000
1.30	 1.27	 1.000000	 1.000000
1.30	 1.30	 1.000000	 1.000000
1.30	 1.33	 1.000000	 1.000000
1.30	 1.35	 1.000000	 1.000000
1.30	 1.38	 1.000000	 1.000000
1.30	 1.40	 1.000000	 1.000000
1.30	 1.43	 1.000000	 1.000000
1.30	 1.45	 1.000000	 1.000000
1.30	 1.48	 1.000000	 1.000000
1.30	 1.50	 1.000000	 1.000000
1.30	 1.52	 1.000000	 1.000000
1.30	 1.55	 1.000000	 1.000000
1.30	 1.58	 1.000000	 1.000000
1.30	 1.60	 1.000000	 1.000000
1.30	 1.63	 1.000000	 1.000000
1.30	 1.65	 1.000000	 1.000000
1.30	 1.68	 1.000000	 1.000000
1.30	 1.70	 1.000000	 1.000000
1.30	 1.73	 1.000000	 1.000000
1.30	 1.75	 1.000000	 1.000000
1.30	 1.77	 1.000000	 1.000000
1.30	 1.80	 1.000000	 1.000000
1.30	 1.83	 1.000000	 1.000000
1.30	 1.85	 1.000000	 1.000000
1.30	 1.88	 1.000000	 1.000000
1.30	 1.90	 1.000000	 1.000000
1.30	 1.93	 1.000000	 1.000000
1.30	 1.95	 1.000000	 1.000000
1.30	 1.98	 1.000000	 1.000000
1.30	 2.00	 1.000000	 1.000000
1.33	 0.00	 1.000000	 1.000000
1.33	 0.03	 1.000000	 1.000000
1.33	 0.05	 1.000000	 1.000000
1.33	 0.08	 1.000000	 1.000000
1.33	 0.10	 1.000000	 1.000000
1.33	 0.13	 1.000000	 1.000000
1.33	 0.15	 1.000000	 1.000000
1.33	 0.17	 1.000000	 1.000000
1.33	 0.20	 1.000000	 1.000000
1.33	 0.23	 1.000000	 1.000000
1.33	 0.25	 1.000000	 1.000000
1.33	 0.28	 1.000000	 1.000000
1.33	 0.30	 1.000000	 1.000000
1.33	 0.33	 1.000000	 1.000000
1.33	 0.35	 1.000000	 1.000000
1.33	 0.38	 1.000000	 1.000000
1.33	 0.40	 1.000000	 1.000000
1.33	 0.43	 1.000000	 1.000000
1.33	 0.45	 1.000000	 1.000000
1.33	 0.47	 1.000000	 1.000000
1.33	 0.50	 1.000000	 1.000000
1.33	 0.53	 1.000000	 1.000000
1.33	 0.55	 1.000000	 1.000000
1.33	 0.57	 1.000000	 1.000000
1.33	 0.60	 1.000000	 1.000000
1.33	 0.63	 1.000000	 1.000000
1.33	 0.65	 1.000000	 1.000000
1.33	 0.68	 1.000000	 1.000000
1.33	 0.70	 1.000000	 1.000000
1.33	 0.73	 1.000000	 1.000000
1.33	 0.75	 1.000000	 1.000000
1.33	 0.78	 1.000000	 1.000000
1.33	 0.80	 1.000000	 1.000000
1.33	 0.82	 1.000000	 1.000000
1.33	 0.85	 1.000000	 1.000000
1.33	 0.88	 1.000000	 1.000000
1.33	 0.90	 1.000000	 1.000000
1.33	 0.93	 1.000000	 1.000000
1.33	 0.95	 1.000000	 1.000000
1.33	 0.98	 1.000000	 1.000000
1.33	 1.00	 1.000000	 1.000000
1.33	 1.02	 1.000000	 1.000000
1.33	 1.05	 1.000000	 1.000000
1.33	 1.08	 1.000000	 1.000000
1.33	 1.10	 1.000000	 1.000000
1.33	 1.13	 1.000000	 1.000000
1.33	 1.15	 1.000000	 1.000000
1.33	 1.18	 1.000000	 1.000000
1.33	 1.20	 1.000000	 1.000000
1.33	 1.23	 1.000000	 1.000000
1.33	 1.25	 1.000000	 1.000000
1.33	 1.27	 1.000000	 1.000000
1.33	 1.30	 1.000000	 1.000000
1.33	 1.33	 1.000000	 1.000000
1.33	 1.35	 1.000000	 1.000000
1.33	 1.38	 1.000000	 1.000000
1.33	 1.40	 1.000000	 1.000000
1.33	 1.43	 1.000000	 1.000000
1.33	 1.45	 1.000000	 1.000000
1.33	 1.48	 1.000000	 1.000000
1.33	 1.50	 1.000000	 1.000000
1.33	 1.52	 1.000000	 1.000000
1.33	 1.55	 1.000000	 1.000000
1.33	 1.58	 1.000000	 1.000000
1.33	 1.60	 1.000000	 1.000000
1.33	 1.63	 1.000000	 1.000000
1.33	 1.65	 1.000000	 1.000000
1.33	 1.68	 1.000000	 1.000000
1.33	 1.70	 1.000000	 1.000000
1.33	 1.73	 1.000000	 1.000000
1.33	 1.75	 1.000000	 1.000000
1.33	 1.77	 1.000000	 1.000000
1.33	 1.80	 1.000000	 1.000000
1.33	 1.83	 1.000000	 1.000000
1.33	 1.85	 1.000000	 1.000000
1.33	 1.88	 1.000000	 1.000000
1.33	 1.90	 1.000000	 1.000000
1.33	 1.93	 1.000000	 1.000000
1.33	 1.95	 1.000000	 1.000000
1.33	 1.98	 1.000000	 1.000000
1.33	 2.00	 1.000000	 1.000000
1.35	 0.00	 1.000000	 1.000000
1.35	 0.03	 1.000000	 1.000000
1.35	 0.05	 1.000000	 1.000000
1.35	 0.08	 1.000000	 1.000000
1.35	 0.10	 1.000000	 1.000000
1.35	 0.13	 1.000000	 1.000000
1.35	 0.15	 1.000000	 1.000000
1.35	 0.17	 1.000000	 1.000000
1.35	 0.20	 1.000000	 1.000000
1.35	 0.23	 1.000000	 1.000000
1.35	 0.25	 1.000000	 1.000000
1.35	 0.28	 1.000000	 1.000000
1.35	 0.30	 1.000000	 1.000000
1.35	 0.33	 1.000000	 1.000000
1.35	 0.35	 1.000000	 1.000000
1.35	 0.38	 1.000000	 1.000000
1.35	 0.40	 1.000000	 1.000000
1.35	 0.43	 1.000000	 1.000000
1.35	 0.45	 1.000000	 1.000000
1.35	 0.47	 1.000000	 1.000000
1.35	 0.50	 1.000000	 1.000000
1.35	 0.53	 1.000000	 1.000000
1.35	 0.55	 1.000000	 1.000000
1.35	 0.57	 1.000000	 1.000000
1.35	 0.60	 1.000000	 1.000000
1.35	 0.63	 1.000000	 1.000000
1.35	 0.65	 1.000000	 1.000000
1.35	 0.68	 1.000000	 1.000000
1.35	 0.70	 1.000000	 1.000000
1.35	 0.73	 1.000000	 1.000000
1.35	 0.75	 1.000000	 1.000000
1.35	 0.78	 1.000000	 1.000000
1.35	 0.80	 1.000000	 1.000000
1.35	 0.82	 1.000000	 1.000000
1.35	 0.85	 1.000000	 1.000000
1.35	 0.88	 1.000000	 1.000000
1.35	 0.90	 1.000000	 1.000000
1.35	 0.93	 1.000000	 1.000000
1.35	 0.95	 1.000000	 1.000000
1.35	 0.98	 1.000000	 1.000000
1.35	 1.00	 1.000000	 1.000000
1.35	 1.02	 1.000000	 1.000000
1.35	 1.05	 1.000000	 1.000000
1.35	 1.08	 1.000000	 1.000000
1.35	 1.10	 1.000000	 1.000000
1.35	 1.13	 1.000000	 1.000000
1.35	 1.15	 1.000000	 1.000000
1.35	 1.18	 1.000000	 1.000000
1.35	 1.20	 1.000000	 1.000000
1.35	 1.23	 1.000000	 1.000000
1.35	 1.25	 1.000000	 1.000000
1.35	 1.27	 1.000000	 1.000000
1.35	 1.30	 1.000000	 1.000000
1.35	 1.33	 1.000000	 1.000000
1.35	 1.35	 1.000000	 1.000000
1.35	 1.38	 1.000000	 1.000000
1.35	 1.40	 1.000000	 1.000000
1.35	 1.43	 1.000000	 1.000000
1.35	 1.45	 1.000000	 1.000000
1.35	 1.48	 1.000000	 1.000000
1.35	 1.50	 1.000000	 1.000000
1.35	 1.52	 1.000000	 1.000000
1.35	 1.55	 1.000000	 1.000000
1.35	 1.58	 1.000000	 1.000000
1.35	 1.60	 1.000000	 1.000000
1.35	 1.63	 1.000000	 1.000000
1.35	 1.65	 1.000000	 1.000000
1.35	 1.68	 1.000000	 1.000000
1.35	 1.70	 1.000000	 1.000000
1.35	 1.73	 1.000000	 1.000000
1.35	 1.75	 1.000000	 1.000000
1.35	 1.77	 1.000000	 1.000000
1.35	 1.80	 1.000000	 1.000000
1.35	 1.83	 1.000000	 1.000000
1.35	 1.85	 1.000000	 1.000000
1.35	 1.88	 1.000000	 1.000000
1.35	 1.90	 1.000000	 1.000000
1.35	 1.93	 1.000000	 1.000000
1.35	 1.95	 1.000000	 1.000000
1.35	 1.98	 1.000000	 1.000000
1.35	 2.00	 1.000000	 1.000000
1.38	 0.00	 1.000000	 1.000000
1.38	 0.03	 1.000000	 1.000000
1.38	 0.05	 1.000000	 1.000000
1.38	 0.08	 1.000000	 1.000000
1.38	 0.10	 1.000000	 1.000000
1.38	 0.13	 1.000000	 1.000000
1.38	 0.15	 1.000000	 1.000000
1.38	 0.17	 1.000000	 1.000000
1.38	 0.20	 1.000000	 1.000000
1.38	 0.23	 1.000000	 1.000000
1.38	 0.25	 1.000000	 1.000000
1.38	 0.28	 1.000000	 1.000000
1.38	 0.30	 1.000000	 1.000000
1.38	 0.33	 1.000000	 1.000000
1.38	 0.35	 1.000000	 1.000000
1.38	 0.38	 1.000000	 1.000000
1.38	 0.40	 1.000000	 1.000000
1.38	 0.43	 1.000000	 1.000000
1.38	 0.45	 1.000000	 1.000000
1.38	 0.47	 1.000000	 1.000000
1.38	 0.50	 1.000000	 1.000000
1.38	 0.53	 1.000000	 1.000000
1.38	 0.55	 1.000000	 1.000000
1.38	 0.57	 1.000000	 1.000000
1.38	 0.60	 1.000000	 1.000000
1.38	 0.63	 1.000000	 1.000000
1.38	 0.65	 1.000000	 1.000000
1.38	 0.68	 1.000000	 1.000000
1.38	 0.70	 1.000000	 1.000000
1.38	 0.73	 1.000000	 1.000000
1.38	 0.75	 1.000000	 1.000000
1.38	 0.78	 1.000000	 1.000000
1.38	 0.80	 1.000000	 1.000000
1.38	 0.82	 1.000000	 1.000000
1.38	 0.85	 1.000000	 1.000000
1.38	 0.88	 1.000000	 1.000000
1.38	 0.90	 1.000000	 1.000000
1.38	 0.93	 1.000000	 1.000000
1.38	 0.95	 1.000000	 1.000000
1.38	 0.98	 1.000000	 1.000000
1.38	 1.00	 1.000000	 1.000000
1.38	 1.02	 1.000000	 1.000000
1.38	 1.05	 1.000000	 1.000000
1.38	 1.08	 1.000000	 1.000000
1.38	 1.10	 1.000000	 1.000000
1.38	 1.13	 1.000000	 1.000000
1.38	 1.15	 1.000000	 1.000000
1.38	 1.18	 1.000000	 1.000000
1.38	 1.20	 1.000000	 1.000000
1.38	 1.23	 1.000000	 1.000000
1.38	 1.25	 1.000000	 1.000000
1.38	 1.27	 1.000000	 1.000000
1.38	 1.30	 1.000000	 1.000000
1.38	 1.33	 1.000000	 1.000000
1.38	 1.35	 1.000000	 1.000000
1.38	 1.38	 1.000000	 1.000000
1.38	 1.40	 1.000000	 1.000000
1.38	 1.43	 1.000000	 1.000000
1.38	 1.45	 1.000000	 1.000000
1.38	 1.48	 1.000000	 1.000000
